name          MrBig3
	frame	data/chars/3Mrbig2/spawn26.gif
	frame	data/chars/3Mrbig2/spawn27.gif
	sound	data/sounds/mineclk.wav
	frame	data/chars/3Mrbig2/spawn28.gif
	sound	data/sounds/mineclk.wav
	frame	data/chars/3Mrbig2/spawn28.gif
	frame	data/chars/3Mrbig2/spawn29.gif
	frame	data/chars/3Mrbig2/spawn30.gif
	frame	data/chars/3Mrbig2/spawn31.gif
	frame	data/chars/3Mrbig2/spawn32.gif
	sound	data/sounds/glass3.wav
	frame	data/chars/3Mrbig2/spawn33.gif
	sound	data/sounds/glass3.wav
	frame	data/chars/3Mrbig2/spawn34.gif
	frame	data/chars/3Mrbig2/spawn35.gif
	frame	data/chars/3Mrbig2/spawn36.gif
	frame	data/chars/3Mrbig2/spawn37.gif
	delay	85
	frame	data/chars/3Mrbig2/spawn38.gif
	frame	data/chars/3Mrbig2/spawn39.gif
	delay	14
	frame	data/chars/3Mrbig2/spawn40.gif
	frame	data/chars/3Mrbig2/spawn41.gif
	frame	data/chars/3Mrbig2/spawn42.gif
	delay	70
	frame	data/chars/3Mrbig2/spawn43.gif
	delay	14
	frame	data/chars/3Mrbig2/spawn44.gif
	frame	data/chars/3Mrbig2/spawn43.gif
	sound	data/sounds/bip1.wav
	frame	data/chars/3Mrbig2/spawn44.gif
	frame	data/chars/3Mrbig2/spawn43.gif
	sound	data/sounds/bip1.wav
	frame	data/chars/3Mrbig2/spawn44.gif
	frame	data/chars/3Mrbig2/spawn43.gif
	sound	data/sounds/bip1.wav
	frame	data/chars/3Mrbig2/spawn44.gif
	frame	data/chars/3Mrbig2/spawn43.gif
	sound	data/sounds/bip1.wav
	frame	data/chars/3Mrbig2/spawn44.gif
	frame	data/chars/3Mrbig2/spawn43.gif
	sound	data/sounds/bip2.wav
	frame	data/chars/3Mrbig2/spawn44.gif
	delay	40
	frame	data/chars/3Mrbig2/spawn43.gif
	delay	14
	frame	data/chars/3Mrbig2/spawn44.gif
	delay	100
	@cmd	spawn05 "lgblock" 785 250 320
	frame	data/chars/3Mrbig2/spawn44.gif
	delay	14
	frame	data/chars/3Mrbig2/spawn42.gif
	frame	data/chars/3Mrbig2/spawn41.gif
	frame	data/chars/3Mrbig2/spawn40.gif
	delay	200
	frame	data/chars/3Mrbig2/spawn39.gif
	@cmd	playmusic "data/music/mbdark2.ogg" 1
	frame	data/chars/3Mrbig2/spawn39.gif
	frame	data/chars/3Mrbig2/spawn39.gif
		
anim	follow2
	loop	0
	delay	30
	offset	104 190
	bbox	0 0 0 0
	followanim	4
	followcond	1
	jumpframe	0 4 2
	landframe	3 dust
	fastattack	1
	hitfx	data/sounds/grab.wav
	hitflash	flashdark
	frame	data/chars/3Mrbig2/upper03.gif
	attack	105 63 75 35 0 0 0 0 15 18
	frame	data/chars/3Mrbig2/upper04.gif
	delay	100
	attack	0 0 0 0
	frame	data/chars/3Mrbig2/upper12.gif
	delay	15
	frame	data/chars/3Mrbig2/upper11.gif
	frame	data/chars/3Mrbig2/rise03.gif
		
anim	follow4
	loop	0
	delay	30
	offset	104 190
	bbox	0 0 0 0
	jumpframe	0 1 1
	landframe	4 dust
	@cmd	degravity 0.8
	@cmd	slamstart2
	@cmd	position 11 60 75 -1 -1
	frame	data/chars/3Mrbig2/upper04.gif
	delay	15
	@cmd	position 1 50 30 1 -1
	frame	data/chars/3Mrbig2/upper05.gif
	@cmd	position 2 30 50 1 -1
	frame	data/chars/3Mrbig2/upper06.gif
	@cmd	degravity 0
	delay	200
	@cmd	position 20 30 8 -1 -1
	frame	data/chars/3Mrbig2/upper07.gif
	delay	15
	@cmd	position 9 20 5 -1 1
	frame	data/chars/3Mrbig2/upper09.gif #4
	@cmd	spawnbind "flashdark" 20 40 1
	delay	2
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 8 -1 1
	frame	data/chars/3Mrbig2/upper10.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 8 -1 1
	frame	data/chars/3Mrbig2/upper10.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 8 -1 1
	frame	data/chars/3Mrbig2/upper10.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 8 -1 1
	frame	data/chars/3Mrbig2/upper10.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 8 -1 1
	frame	data/chars/3Mrbig2/upper10.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 8 -1 1
	frame	data/chars/3Mrbig2/upper10.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 20 8 -1 1
	frame	data/chars/3Mrbig2/upper10.gif
	@cmd	depost 0
	@cmd	finish 25 1 2 5 0 1
	delay	17
	frame	data/chars/3Mrbig2/upper10.gif
	@cmd	clearL
	frame	data/chars/3Mrbig2/upper11.gif
	frame	data/chars/3Mrbig2/rise03.gif
		
anim	follow5
	loop	0
	delay	30
	offset	104 190
	bbox	0 0 0 0
	@cmd	slamstart2
	@cmd	position 23 30 15 -1 -1
	frame	data/chars/3Mrbig2/ga01.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 11 50 75 -1 -1
	frame	data/chars/3Mrbig2/ga02.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 11 47 77 -1 -1
	frame	data/chars/3Mrbig2/ga03.gif
	delay	14
	@cmd	antiwall 50 -5 -1
	@cmd	position 14 10 100 -1 -1
	frame	data/chars/3Mrbig2/ga04.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 20 45 5 -1 -1
	frame	data/chars/3Mrbig2/ga05.gif
	@cmd	spawnbind "flashdark" 30 30 1
	delay	2
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 10 -1 1
	frame	data/chars/3Mrbig2/ga06.gif
	sound	data/sounds/fall.wav
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 10 -1 1
	frame	data/chars/3Mrbig2/ga06.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 10 -1 1
	frame	data/chars/3Mrbig2/ga06.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 10 -1 1
	frame	data/chars/3Mrbig2/ga06.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 10 -1 1
	frame	data/chars/3Mrbig2/ga06.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 10 -1 1
	frame	data/chars/3Mrbig2/ga06.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 18 40 10 -1 1
	frame	data/chars/3Mrbig2/ga06.gif
	@cmd	depost 0
	@cmd	finish 20 1 1 6 0 1
	delay	17
	frame	data/chars/3Mrbig2/ga06.gif
	@cmd	clearL
	frame	data/chars/3Mrbig2/ga07.gif
	frame	data/chars/3Mrbig2/ga08.gif
		
anim	follow6
	loop	0
	delay	15
	offset	110 190
	bbox	0 0 0 0
	@cmd	slamstart2
	@cmd	antiwall 50 -5 -1
	@cmd	position 0 60 15 -1 -1
	frame	data/chars/3Mrbig2/e03.gif
	delay	12
	@cmd	antiwall 50 -5 -1
	@cmd	position 14 60 50 -1 -1
	frame	data/chars/3Mrbig2/e04.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 19 55 45 -1 1
	frame	data/chars/3Mrbig2/e05.gif
	@cmd	antiwall 50 -5 -1
	@cmd	position 8 70 85 -1 1
	frame	data/chars/3Mrbig2/e06.gif
	delay	2
	@cmd	antiwall 50 -5 -1
	@cmd	position 5 60 65 -1 -1
	frame	data/chars/3Mrbig2/e07.gif
	@cmd	spawn01 "flashdark" 30 75 3
	sound	data/sounds/beat4.wav
	@cmd	position 5 60 65 -1 -1
	frame	data/chars/3Mrbig2/e07.gif
	@cmd	position 5 60 65 -1 -1
	frame	data/chars/3Mrbig2/e07.gif
	@cmd	position 5 60 65 -1 -1
	frame	data/chars/3Mrbig2/e07.gif
	@cmd	position 5 60 65 -1 -1
	frame	data/chars/3Mrbig2/e07.gif
	@cmd	position 5 40 65 -1 -1
	frame	data/chars/3Mrbig2/e07.gif
	@cmd	depost 0
	@cmd	finish 15 2 -2 5 0 0
	frame	data/chars/3Mrbig2/e08.gif
	delay	30
	frame	data/chars/3Mrbig2/e09.gif
	delay	17
	frame	data/chars/3Mrbig2/e10.gif
	@cmd	clearL
	frame	data/chars/3Mrbig2/ga08.gif
		
anim	follow7
	loop	0
	delay	7
	offset	104 190
	bbox	0 0 0 0
	frame	data/chars/3Mrbig2/a15.gif
	delay	2
	move	7
	frame	data/chars/3Mrbig2/blk01.gif
	frame	data/chars/3Mrbig2/blk01.gif
	frame	data/chars/3Mrbig2/blk01.gif
	frame	data/chars/3Mrbig2/blk01.gif
	frame	data/chars/3Mrbig2/blk02.gif
	frame	data/chars/3Mrbig2/blk02.gif
	frame	data/chars/3Mrbig2/blk02.gif
	frame	data/chars/3Mrbig2/blk03.gif
	frame	data/chars/3Mrbig2/blk03.gif
	frame	data/chars/3Mrbig2/blk03.gif
	frame	data/chars/3Mrbig2/blk04.gif
	frame	data/chars/3Mrbig2/blk04.gif
	frame	data/chars/3Mrbig2/blk04.gif
	frame	data/chars/3Mrbig2/blk05.gif
	frame	data/chars/3Mrbig2/blk05.gif
	frame	data/chars/3Mrbig2/blk05.gif
	frame	data/chars/3Mrbig2/blk06.gif
	frame	data/chars/3Mrbig2/blk06.gif
	frame	data/chars/3Mrbig2/blk06.gif
	frame	data/chars/3Mrbig2/blk07.gif
	frame	data/chars/3Mrbig2/blk07.gif
	move	0
	delay	5
	frame	data/chars/3Mrbig2/blk07.gif
	sound	data/sounds/mbig5.wav
	frame	data/chars/3Mrbig2/blk08.gif
	frame	data/chars/3Mrbig2/blk09.gif
	hitfx	data/sounds/beat4.wav
	delay	8
	attack	8 135 105 59 8 1 0 0 15 20
	frame	data/chars/3Mrbig2/blk10.gif
	frame	data/chars/3Mrbig2/blk11.gif
	attack	0 0 0 0
	delay	12
	frame	data/chars/3Mrbig2/blk09.gif
	@cmd	flip
	frame	data/chars/3Mrbig2/upper11.gif
	frame	data/chars/3Mrbig2/upper01.gif
	frame	data/chars/3Mrbig2/rise03.gif
	@cmd	beidle
	frame	data/chars/3Mrbig2/rise03.gif
		
anim	follow8
	loop	0
	delay	15
	offset	110 190
	bbox	0 0 0 0
	@cmd	slamstart2
	@cmd	position 24 60 10 -1 -1
	frame	data/chars/3Mrbig2/c02.gif
	@cmd	spawngrab "grab1" 200 200 450 90 2 8
	@cmd	position 2 60 17 -1 -1
	frame	data/chars/3Mrbig2/c03.gif
	delay	8
	@cmd	target 2 1 1 1 0
	@cmd	dash
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c04.gif
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c05.gif
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c06.gif
	sound	data/sounds/run.wav
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c07.gif
	@cmd	spawnbind "flashdark" 20 30 1
	@cmd	hurt 6
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c08.gif
	attack	0 0 0 0
	sound	data/sounds/fall.wav
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c09.gif
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	sound	data/sounds/run.wav
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c10.gif
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c11.gif
	sound	data/sounds/run.wav
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c04.gif
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c05.gif
	attack	0 0 0 0
	sound	data/sounds/fall.wav
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c06.gif
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	sound	data/sounds/run.wav
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c07.gif
	@cmd	spawnbind "flashdark" 20 30 1
	@cmd	hurt 6
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c08.gif
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c09.gif
	sound	data/sounds/run.wav
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c10.gif
	attack	0 0 0 0
	sound	data/sounds/fall.wav
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c11.gif
	sound	data/sounds/run.wav
	@cmd	target 2 1 1 1 0
	@cmd	dash
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c04.gif
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c05.gif
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c06.gif
	sound	data/sounds/run.wav
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c07.gif
	@cmd	spawnbind "flashdark" 20 30 1
	@cmd	hurt 6
	sound	data/sounds/fall.wav
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c08.gif
	attack	0 0 0 0
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c09.gif
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	sound	data/sounds/run.wav
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c10.gif
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c11.gif
	sound	data/sounds/run.wav
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c04.gif
	sound	data/sounds/fall.wav
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c05.gif
	attack	0 0 0 0
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c06.gif
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	sound	data/sounds/run.wav
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c07.gif
	@cmd	spawnbind "flashdark" 20 30 1
	@cmd	hurt 6
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c08.gif
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c09.gif
	sound	data/sounds/fall.wav
	sound	data/sounds/run.wav
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c10.gif
	attack	0 0 0 0
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c11.gif
	sound	data/sounds/run.wav
	@cmd	target 2 1 1 1 0
	@cmd	dash
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c04.gif
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c05.gif
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c06.gif
	sound	data/sounds/fall.wav
	sound	data/sounds/run.wav
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c07.gif
	@cmd	spawnbind "flashdark" 20 30 1
	@cmd	hurt 6
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c08.gif
	attack	0 0 0 0
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c09.gif
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	sound	data/sounds/run.wav
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c10.gif
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c11.gif
	sound	data/sounds/run.wav
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c04.gif
	sound	data/sounds/fall.wav
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c05.gif
	attack	0 0 0 0
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c06.gif
	attack	90 107 105 60 5 1 1 0 15 18
	dropv	4 3
	sound	data/sounds/run.wav
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c07.gif
	@cmd	spawnbind "flashdark" 20 30 1
	@cmd	hurt 6
	@cmd	position 10 30 5 -1 1
	frame	data/chars/3Mrbig2/c08.gif
	@cmd	position 10 30 8 -1 1
	frame	data/chars/3Mrbig2/c09.gif
	sound	data/sounds/run.wav
	@cmd	position 9 30 5 -1 1
	frame	data/chars/3Mrbig2/c10.gif
	attack	0 0 0 0
	sound	data/sounds/fall.wav
	@cmd	position 9 30 8 -1 1
	frame	data/chars/3Mrbig2/c11.gif
	sound	data/sounds/run.wav
	delay	12
	@cmd	position 16 30 15 -1 1
	frame	data/chars/3Mrbig2/c12.gif
	@cmd	stop
	@cmd	position 23 40 20 -1 -1
	frame	data/chars/3Mrbig2/c13.gif
	@cmd	killgun 8 0
	@cmd	position 14 -10 45 -1 1
	frame	data/chars/3Mrbig2/c14.gif
	@cmd	spawnbind "flashdark" -20 50 1
	@cmd	depost 0
	@cmd	finish 25 1 -4 3 0 0
	delay	15
	frame	data/chars/3Mrbig2/c15.gif
	frame	data/chars/3Mrbig2/c16.gif
	@cmd	clearL
	frame	data/chars/3Mrbig2/c17.gif
	delay	30
	frame	data/chars/3Mrbig2/c18.gif
		
anim	follow9
	loop	0
	delay	14
	offset	110 190
	bbox	0 0 0 0
	followanim	10
	followcond	1
	hitflash	flashdark
	jumpframe	1 3 1
	landframe	4 dust
	frame	data/chars/3Mrbig2/rise03.gif
	frame	data/chars/3Mrbig2/rb01.gif
	delay	30
	attack5	90 100 80 65 8 0 0 0 30 22
	frame	data/chars/3Mrbig2/rb02.gif
	attack5	0 0 0 0
	delay	100
	frame	data/chars/3Mrbig2/rb01.gif
	delay	14
	frame	data/chars/3Mrbig2/a05.gif
	frame	data/chars/3Mrbig2/rise03.gif
		
anim	grabbed
	loop	0
	delay	10
	offset	104 190
	bbox	76 93 56 89
	frame	data/chars/3Mrbig2/grabbed.gif
		
anim	idle
	loop	0
	delay	9
	offset	104 190
	bbox	76 93 56 89
	frame	data/chars/3Mrbig2/idle01.gif
	@cmd	depost 0
	frame	data/chars/3Mrbig2/idle01.gif
	@cmd	clearL
	frame	data/chars/3Mrbig2/idle01.gif
	frame	data/chars/3Mrbig2/idle01.gif

		
anim	pain
@script
    void self = getlocalvar("self");
    if( frame == 0){
      int r = rand()%50;

      if( r > 35){
        changeentityproperty(self, "animation", openborconstant("ANI_FOLLOW7"));
      }
    }
@end_script	
	loop	0
	delay	3
	offset	107 190
	bbox	76 93 56 89
	frame	data/chars/3Mrbig2/pain0.gif
	offset	104 190
	frame	data/chars/3Mrbig2/pain1.gif
	offset	107 190
	frame	data/chars/3Mrbig2/pain1.gif
	delay	15
	offset	104 190
	frame	data/chars/3Mrbig2/pain1.gif

		
anim	pain2
	loop	0
	delay	3
	offset	107 190
	bbox	76 93 56 89
	frame	data/chars/3Mrbig2/pain0.gif
	offset	104 190
	frame	data/chars/3Mrbig2/pain2.gif
	offset	107 190
	frame	data/chars/3Mrbig2/pain2.gif
	delay	15
	offset	104 190
	frame	data/chars/3Mrbig2/pain2.gif
		
anim	pain3
	loop	0
	delay	1
	offset	104 190
	bbox	0 0 0 0
	jumpframe	1 2 -1 0
	frame	data/chars/3Mrbig2/pain1.gif
	delay	25
	frame	data/chars/3Mrbig2/fall2.gif
	delay	12
	frame	data/chars/3Mrbig2/fall3.gif
	delay	4
	bbox	71 165 67 30
	frame	data/chars/3Mrbig2/fall4.gif
	frame	data/chars/3Mrbig2/fall5.gif
	frame	data/chars/3Mrbig2/fall4.gif
	frame	data/chars/3Mrbig2/fall5.gif
	delay	15
	bbox	0 0 0 0
	frame	data/chars/3Mrbig2/fall4.gif
	delay	10
	frame	data/chars/3Mrbig2/rise01.gif
	frame	data/chars/3Mrbig2/rise02.gif
	frame	data/chars/3Mrbig2/rise03.gif
		
anim	pain5
	loop	0
	delay	23
	offset	104 190
	bbox	76 93 56 89
	frame	data/chars/3Mrbig2/pain1.gif
		
anim	pain6
	loop	0
	delay	23
	offset	104 190
	bbox	76 93 56 89
	frame	data/chars/3Mrbig2/pain2.gif
		
anim	pain8
	loop	0
	delay	2
	offset	104 190
	bbox	76 93 56 89
	move	-6
	frame	data/chars/3Mrbig2/pain1.gif
	frame	data/chars/3Mrbig2/pain1.gif
	frame	data/chars/3Mrbig2/pain1.gif
	frame	data/chars/3Mrbig2/pain2.gif
	frame	data/chars/3Mrbig2/pain2.gif
	frame	data/chars/3Mrbig2/pain2.gif
	move	-3
	frame	data/chars/3Mrbig2/pain2.gif
	frame	data/chars/3Mrbig2/pain2.gif
	move	-1
	frame	data/chars/3Mrbig2/pain2.gif
	delay	35
	frame	data/chars/3Mrbig2/pain2.gif
		
anim	pain9
	loop	0
	delay	15
	offset	104 190
	bbox	76 93 56 89
	frame	data/chars/3Mrbig2/pain1.gif
	delay	150
	frame	data/chars/3Mrbig2/pain2.gif
		
anim	rise
	loop	0
	delay	14
	offset	104 190
	bbox	0 0 0 0
	frame	data/chars/3Mrbig2/rise01.gif
	@cmd	riseattack 120 20 "ANI_FOLLOW9"
	frame	data/chars/3Mrbig2/rise02.gif
	@cmd	riseattack 120 20 "ANI_FOLLOW9"
	frame	data/chars/3Mrbig2/rise03.gif

	
anim	spawn
	loop	1
	delay	3
	offset	104 190
	bbox	0 0 0 0
	frame	data/chars/3Mrbig2/spawn04.gif
	@cmd	attack1 0 400 250 "ANI_FOLLOW12"
	frame	data/chars/3Mrbig2/spawn04.gif
	@cmd	attack1 0 400 250 "ANI_FOLLOW12"
	frame	data/chars/3Mrbig2/spawn04.gif
	@cmd	attack1 0 400 250 "ANI_FOLLOW12"
	frame	data/chars/3Mrbig2/spawn04.gif
		
anim	special
	loop	0
	delay	17
	offset	104 190
	bbox	0 0 0 0
	sound	data/sounds/grab.wav
	@cmd	slamstart2
	@cmd	position 23 30 15 -1 -1
	frame	data/chars/3Mrbig2/ga01.gif
	@cmd	position 11 50 75 -1 -1
	frame	data/chars/3Mrbig2/ga02.gif
	@cmd	position 11 47 77 -1 -1
	frame	data/chars/3Mrbig2/ga03.gif
	delay	10
	@cmd	position 14 10 100 -1 -1
	frame	data/chars/3Mrbig2/ga04.gif
	@cmd	position 20 45 4 -1 -1
	frame	data/chars/3Mrbig2/ga05.gif
	@cmd	spawnbind "flashdark" 30 20 1
	@cmd	spawn01 "dust" 30 1 1
	sound	data/sounds/fall.wav
	@cmd	position 18 40 10 -1 1
	frame	data/chars/3Mrbig2/ga06.gif
	@cmd	position 0 30 15 -1 -1
	frame	data/chars/3Mrbig2/ga07.gif
	@cmd	position 1 30 15 -1 -1
	frame	data/chars/3Mrbig2/gr01.gif
	delay	11
	@cmd	position 2 40 55 -1 -1
	frame	data/chars/3Mrbig2/gr02.gif
	delay	2
	@cmd	antiwall -100 5 -1
	@cmd	position 14 40 55 -1 -1
	frame	data/chars/3Mrbig2/gr03.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 40 55 -1 -1
	frame	data/chars/3Mrbig2/gr03.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 40 55 -1 -1
	frame	data/chars/3Mrbig2/gr03.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 40 55 -1 -1
	frame	data/chars/3Mrbig2/gr03.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 40 55 -1 -1
	frame	data/chars/3Mrbig2/gr03.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 45 70 -1 -1
	frame	data/chars/3Mrbig2/gr04.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 45 70 -1 -1
	frame	data/chars/3Mrbig2/gr04.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 45 70 -1 -1
	frame	data/chars/3Mrbig2/gr04.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 45 70 -1 -1
	frame	data/chars/3Mrbig2/gr04.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 45 70 -1 -1
	frame	data/chars/3Mrbig2/gr04.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 0 2 90 1 -1
	frame	data/chars/3Mrbig2/gr05.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 0 2 90 1 -1
	frame	data/chars/3Mrbig2/gr05.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 0 2 90 1 -1
	frame	data/chars/3Mrbig2/gr05.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 0 2 90 1 -1
	frame	data/chars/3Mrbig2/gr05.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 0 2 90 1 -1
	frame	data/chars/3Mrbig2/gr05.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 -90 4 1 1
	frame	data/chars/3Mrbig2/gr06.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 -90 4 1 1
	frame	data/chars/3Mrbig2/gr06.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 -90 4 1 1
	frame	data/chars/3Mrbig2/gr06.gif
	@cmd	spawn01 "dust" 30 1 1
	sound	data/sounds/fall.wav
	@cmd	spawnbind "flashdark" -50 20 1
	@cmd	antiwall -100 5 -1
	@cmd	position 2 -90 4 1 1
	frame	data/chars/3Mrbig2/gr06.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 2 -90 4 1 1
	frame	data/chars/3Mrbig2/gr06.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 -90 9 1 1
	frame	data/chars/3Mrbig2/gr07.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 -90 9 1 1
	frame	data/chars/3Mrbig2/gr07.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 -90 9 1 1
	frame	data/chars/3Mrbig2/gr07.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 -90 9 1 1
	frame	data/chars/3Mrbig2/gr07.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 -90 9 1 1
	frame	data/chars/3Mrbig2/gr07.gif
	@cmd	antiwall -100 5 -1
	@cmd	position 14 -90 9 1 1
	frame	data/chars/3Mrbig2/gr07.gif
	@cmd	depost 0
	@cmd	finish 25 1 -2 5 0 0
	frame	data/chars/3Mrbig2/gr08.gif
	@cmd	flip
	frame	data/chars/3Mrbig2/ga07.gif
	@cmd	clearL
	frame	data/chars/3Mrbig2/ga08.gif
		
anim	special2
	energycost	10
	mponly	1
	loop	0
	delay	30
	offset	104 190
	bbox	0 0 0 0
	fastattack	1
	sound	data/sounds/grab.wav
	@cmd	slamstart2
	@cmd	position 1 30 15 -1 -1
	frame	data/chars/3Mrbig2/gr01.gif
	delay	15
	@cmd	position 2 40 55 -1 -1
	frame	data/chars/3Mrbig2/gr02.gif
	@cmd	spawngrab "grab1" 200 200 450 230 1 8
	@cmd	position 14 40 55 -1 -1
	frame	data/chars/3Mrbig2/gr03.gif
	@cmd	position 2 45 70 -1 -1
	frame	data/chars/3Mrbig2/gr04.gif
	@cmd	position 0 2 90 1 -1
	frame	data/chars/3Mrbig2/gr05.gif
	@cmd	position 2 -90 4 1 1
	frame	data/chars/3Mrbig2/gr06.gif
	@cmd	spawnbind "flashdark" -50 20 1
	@cmd	spawn01 "dust" 30 1 1
	sound	data/sounds/fall.wav
	@cmd	position 14 -90 9 1 1
	frame	data/chars/3Mrbig2/gr07.gif
	@cmd	position 2 -90 9 1 1
	frame	data/chars/3Mrbig2/gr08.gif
	delay	12
	attack	-10 90 125 70 5 1 0 0 15 15
	dropv	3 4 0
	@cmd	position 20 -55 7 1 1
	frame	data/chars/3Mrbig2/gb04.gif
	attack	0 0 0 0
	@cmd	position 22 -10 7 1 1
